lr,beta1,beta2,weight_decay,train_accuracy,train_loss,val_accuracy,val_loss
0.0020948412486806525,0.8589949079743348,0.0003748321662847933,89.8125,0.29364009980261324,87.35,0.38096893417835237
0.055764147648798994,0.6605837634105892,1.4228041454890752e-05,92.685,0.20925882833003998,88.7,0.33316504355072973
4.6430858668320706e-05,0.15098496660838145,6.576107192827546e-06,38.1825,1.688396467781067,39.81,1.6593463640213013
0.00047414223550336436,0.8301396871691685,2.753794429736146e-05,83.89,0.46660772068500517,81.5,0.5375916182279586
0.00015863681851289703,0.8516348084201026,1.028462547983764e-05,75.0075,0.7162631262540817,75.04,0.7158301749229431
0.004276590943544507,0.43104914431665264,0.0007438159327920417,88.2975,0.3381741216182709,85.93,0.40978737909793855
6.1129872743331135e-06,0.8822084452642345,2.6352640400187277e-05,37.92,1.6932436747550965,39.3,1.6576486307144165
0.03067256392766774,0.5679092541165333,0.00010880242882938465,92.025,0.2314859974324703,88.78,0.3336992345094681
0.010889987054427588,0.6232357930755213,4.093734644841746e-05,91.16,0.25064874584972857,84.92,0.4473056184768677
0.017775025719896944,0.19521093886182517,2.6351252231361942e-05,90.895,0.26275259847939014,86.17,0.4162161554813385
